id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
65733529,70366289,11550.0,11550.0,11550.0, 60 months,20.99,312.41,E,E5,Painter & wallpaper installer,3 years,RENT,34000.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65733529,,debt_consolidation,Debt consolidation,180xx,PA,9.14,0.0,Feb-2007,0.0,,,2.0,0.0,2961.0,98.7,5.0,w,11439.62,11439.62,298.94,298.94,110.38,188.56,0.0,0.0,0.0,Jan-2016,312.41,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,10320.0,,,,,,,,,,,,3000.0,,,
1299299,1543961,17000.0,17000.0,17000.0, 60 months,9.76,359.2,B,B1,Central Bucks Dental associates,5 years,MORTGAGE,46000.0,Verified,May-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1299299,  Borrower added on 05/15/12 > Looking to combine payments each month into one payment<br>,debt_consolidation,Credit card consolidation,189xx,PA,17.82,0.0,Jun-1996,0.0,,,4.0,0.0,10078.0,20.7,12.0,f,0.0,0.0,21105.4299696,21105.43,17000.0,4105.43,0.0,0.0,0.0,Dec-2015,6378.23,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
2828156,3410784,18000.0,18000.0,18000.0, 36 months,19.05,660.27,D,D4,Dots Technologies,2 years,RENT,100000.0,Verified,Jan-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2828156,,small_business,Business,430xx,OH,12.63,0.0,Jul-2006,2.0,,,10.0,0.0,15701.0,36.7,17.0,w,0.0,0.0,23769.4,23769.4,17999.99,5769.41,0.0,0.0,0.0,Jan-2016,659.95,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,551.0,49573.0,,,,,,,,,,,,42800.0,,,
8755100,10527219,24250.0,24250.0,24250.0, 60 months,19.52,636.02,D,D4,Associate Director of Marketing,< 1 year,RENT,54000.0,Verified,Nov-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8755100,,credit_card,Credit card refinance,334xx,FL,30.37,0.0,Dec-1997,0.0,44.0,,20.0,0.0,15847.0,89.0,26.0,f,16871.34,16871.34,16062.0,16062.0,7378.66,8683.34,0.0,0.0,0.0,Dec-2015,636.02,Jan-2016,Jan-2016,0.0,44.0,1.0,INDIVIDUAL,,,,0.0,0.0,200141.0,,,,,,,,,,,,17800.0,,,
68072300,72940016,17000.0,17000.0,17000.0, 36 months,8.49,536.57,B,B1,Outreach Specialist,3 years,RENT,41000.0,Source Verified,Dec-2015,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68072300,,debt_consolidation,Debt consolidation,104xx,NY,24.74,1.0,Oct-2006,0.0,7.0,,9.0,0.0,5341.0,62.8,20.0,w,17000.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,58200.0,0.0,3.0,0.0,0.0,30.0,52859.0,37.5,0.0,0.0,2098.0,43.7,8500.0,0.0,4.0,1.0
55978420,59640156,19900.0,19900.0,19900.0, 36 months,7.26,616.83,A,A4,COO,9 years,MORTGAGE,93416.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55978420,,debt_consolidation,Debt consolidation,167xx,PA,12.05,0.0,Oct-2001,0.0,,62.0,7.0,1.0,33111.0,95.1,14.0,w,17387.61,17387.61,3068.1,3068.1,2512.39,555.71,0.0,0.0,0.0,Jan-2016,616.83,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,188329.0,,,,,,,,,,,,34800.0,,,
18845611,21018182,15000.0,15000.0,15000.0, 36 months,10.99,491.01,B,B3,OPERATIONS MANAGER,2 years,RENT,62000.0,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18845611,,debt_consolidation,Debt consolidation,070xx,NJ,15.62,1.0,Dec-1997,0.0,9.0,,8.0,0.0,6572.0,69.2,18.0,w,8113.99,8113.99,8838.18,8838.18,6886.01,1952.17,0.0,0.0,0.0,Jan-2016,491.01,Feb-2016,Jan-2016,0.0,54.0,1.0,INDIVIDUAL,,,,0.0,0.0,26964.0,,,,,,,,,,,,9500.0,,,
40939228,43814946,14000.0,14000.0,14000.0, 36 months,6.92,431.77,A,A4,driver,5 years,RENT,70000.0,Not Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40939228,,debt_consolidation,Debt consolidation,932xx,CA,13.92,0.0,Nov-1995,0.0,67.0,,5.0,0.0,12746.0,65.7,15.0,f,10025.31,10025.31,4744.09,4744.09,3974.69,769.4,0.0,0.0,0.0,Jan-2016,431.77,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17628.0,,,,,,,,,,,,19400.0,,,
288099,288096,7000.0,7000.0,5943.77, 36 months,10.71,228.22,B,B5,NASSCO,2 years,RENT,30000.0,Not Verified,Mar-2008,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=288099,Would like to paydown and close two high interest rate credit card accounts to save money.,credit_card,Eliminate high interest accounts,921xx,CA,21.48,0.0,Jul-1980,1.0,,,11.0,0.0,24397.0,53.4,16.0,f,0.0,0.0,8214.66,6947.5,7000.0,1214.66,0.0,0.0,0.0,Mar-2011,235.65,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
16443264,18525660,5000.0,5000.0,5000.0, 36 months,18.24,181.37,D,D5,Manager,8 years,MORTGAGE,40000.0,Not Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16443264,,debt_consolidation,Debt consolidation,983xx,WA,5.13,0.0,Apr-2011,1.0,,,8.0,0.0,4067.0,41.5,8.0,f,0.0,0.0,5922.67,5922.67,5000.0,922.67,0.0,0.0,0.0,Aug-2015,3564.86,,Aug-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,161252.0,,,,,,,,,,,,9800.0,,,
21400852,23713736,18000.0,18000.0,18000.0, 36 months,12.49,602.08,B,B5,Product Design Engineer,< 1 year,RENT,70900.0,Not Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21400852,,debt_consolidation,Debt consolidation,787xx,TX,23.22,0.0,Jul-2006,0.0,,,10.0,0.0,18721.0,62.2,17.0,w,9836.28,9836.28,10837.44,10837.44,8163.72,2673.72,0.0,0.0,0.0,Jan-2016,602.08,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,53561.0,,,,,,,,,,,,30100.0,,,
48284182,51532894,20000.0,20000.0,20000.0, 60 months,18.84,517.06,E,E2,truck driver,5 years,OWN,53200.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48284182,,debt_consolidation,Debt consolidation,622xx,IL,26.35,0.0,Jan-1988,0.0,,,7.0,0.0,7361.0,49.1,14.0,w,18283.4,18283.4,4115.55,4115.55,1716.6,2398.95,0.0,0.0,0.0,Jan-2016,517.06,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,1950.0,43144.0,,,,,,,,,,,,15000.0,,,
42445543,45412343,21600.0,21600.0,21600.0, 36 months,12.29,720.43,C,C1,Journeyman,10+ years,OWN,80000.0,Source Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42445543,,debt_consolidation,Debt consolidation,062xx,CT,10.05,0.0,Jan-2012,1.0,,,4.0,0.0,6297.0,86.3,4.0,w,16918.58,16918.58,6454.37,6454.37,4681.42,1772.95,0.0,0.0,0.0,Dec-2015,720.43,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,20689.0,,,,,,,,,,,,7300.0,,,
7616109,9298194,15000.0,15000.0,15000.0, 36 months,17.76,540.49,D,D1,Paramedic,9 years,MORTGAGE,82000.0,Verified,Oct-2013,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7616109,  Borrower added on 10/06/13 > I am wanting to consolidate be current credit card debt into one payment.  I also have a few small home repairs I would like to do as well.<br>,debt_consolidation,Credit payoff loan,460xx,IN,19.52,2.0,Mar-2001,1.0,20.0,85.0,9.0,2.0,9678.0,61.3,20.0,f,5449.38,5449.38,13512.09,13512.09,9550.62,3961.47,0.0,0.0,0.0,Nov-2015,540.49,Feb-2016,Jan-2016,0.0,20.0,1.0,INDIVIDUAL,,,,0.0,0.0,38135.0,,,,,,,,,,,,15800.0,,,
37631465,40394443,10000.0,10000.0,10000.0, 36 months,6.03,304.36,A,A1,Sr. App Analyst,2 years,RENT,85000.0,Not Verified,Dec-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37631465,,credit_card,Credit card refinancing,112xx,NY,6.72,0.0,Jun-2000,0.0,,,6.0,0.0,7716.0,16.4,11.0,f,6864.98,6864.98,3647.3,3647.3,3135.02,512.28,0.0,0.0,0.0,Dec-2015,304.36,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,11921.0,,,,,,,,,,,,47000.0,,,
46735530,49883372,5800.0,5800.0,5800.0, 36 months,17.57,208.44,D,D4,Inventory Control,6 years,RENT,29099.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46735530,,debt_consolidation,Debt consolidation,402xx,KY,25.7,0.0,Jan-2006,0.0,,,4.0,0.0,3271.0,62.9,9.0,w,4759.7,4759.7,1661.86,1661.86,1040.3,621.56,0.0,0.0,0.0,Jan-2016,208.44,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,3318.0,13211.0,,,,,,,,,,,,5200.0,,,
46496627,49634362,24000.0,24000.0,24000.0, 36 months,7.89,750.86,A,A5,Medical Interpreter,7 years,MORTGAGE,102000.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46496627,,debt_consolidation,Debt consolidation,640xx,MO,12.49,0.0,Dec-2004,0.0,,,19.0,0.0,34169.0,64.5,26.0,f,18519.91,18519.91,6736.7,6736.7,5480.09,1256.61,0.0,0.0,0.0,Jan-2016,750.86,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,271609.0,,,,,,,,,,,,53000.0,,,
12575967,14588130,28000.0,28000.0,28000.0, 36 months,7.62,872.52,A,A3,Software Architect,10+ years,MORTGAGE,140000.0,Source Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12575967,  Borrower added on 03/07/14 > The purpose of this loan will be to consolidate debt into a single low interest loan.<br>,debt_consolidation,Debt consolidation,980xx,WA,7.29,0.0,Dec-1994,1.0,40.0,,8.0,0.0,88595.0,41.3,29.0,w,11652.64,11652.64,19195.44,19195.44,16347.36,2848.08,0.0,0.0,0.0,Jan-2016,872.52,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,389095.0,,,,,,,,,,,,103300.0,,,
64761137,69261849,5000.0,5000.0,5000.0, 36 months,13.18,168.91,C,C3,Key Carrier Supervisor,7 years,RENT,29874.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64761137,,debt_consolidation,Debt consolidation,028xx,RI,14.18,0.0,Feb-2006,0.0,35.0,,3.0,0.0,2151.0,65.2,9.0,f,4770.76,4770.76,332.33,332.33,229.24,103.09,0.0,0.0,0.0,Jan-2016,168.91,Feb-2016,Jan-2016,0.0,52.0,1.0,INDIVIDUAL,,,,0.0,0.0,15132.0,,,,,,,,,,,,3300.0,,,
53212218,56731938,10000.0,10000.0,10000.0, 60 months,14.65,236.07,C,C5,Staff accountant,2 years,MORTGAGE,38000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53212218,,debt_consolidation,Debt consolidation,140xx,NY,11.37,0.0,Sep-2001,0.0,44.0,,10.0,0.0,6201.0,33.3,15.0,w,9294.86,9294.86,1408.28,1408.28,705.14,703.14,0.0,0.0,0.0,Jan-2016,236.07,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,80917.0,,,,,,,,,,,,18600.0,,,
35063237,37746502,8200.0,8200.0,8200.0, 36 months,12.99,276.26,C,C2,Teacher,9 years,MORTGAGE,62400.0,Not Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35063237,,debt_consolidation,Debt consolidation,030xx,NH,13.75,2.0,Feb-1997,2.0,12.0,,10.0,0.0,4080.0,39.2,33.0,w,5382.13,5382.13,3855.8,3855.8,2817.87,1037.93,0.0,0.0,0.0,Jan-2016,276.26,Feb-2016,Jan-2016,0.0,44.0,1.0,INDIVIDUAL,,,,0.0,1693.0,171099.0,,,,,,,,,,,,10400.0,,,
53664549,57195288,14000.0,14000.0,14000.0, 60 months,13.99,325.69,C,C4,OWNER,5 years,OWN,45000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53664549,,credit_card,Credit card refinancing,921xx,CA,16.61,1.0,Apr-2005,0.0,10.0,,11.0,0.0,15294.0,80.9,22.0,f,13168.47,13168.47,1617.57,1617.57,831.53,786.04,0.0,0.0,0.0,Jan-2016,325.69,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,15366.0,,,,,,,,,,,,18900.0,,,
44895752,47973495,15000.0,15000.0,15000.0, 36 months,15.61,524.48,D,D1,Revenue Agent,10+ years,MORTGAGE,53600.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44895752,,debt_consolidation,Debt consolidation,535xx,WI,19.26,0.0,Dec-2002,1.0,37.0,,15.0,0.0,12036.0,48.9,20.0,w,11876.79,11876.79,4707.31,4707.31,3123.21,1584.1,0.0,0.0,0.0,Jan-2016,524.48,Feb-2016,Jan-2016,0.0,45.0,1.0,INDIVIDUAL,,,,0.0,0.0,104533.0,,,,,,,,,,,,24600.0,,,
41217360,44124107,2000.0,2000.0,2000.0, 36 months,13.33,67.71,C,C3,rural carrier,10+ years,MORTGAGE,60000.0,Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41217360,,debt_consolidation,Debt consolidation,170xx,PA,28.34,0.0,Mar-2002,0.0,,,19.0,0.0,22322.0,73.4,45.0,f,1521.64,1521.64,675.62,675.62,478.36,197.26,0.0,0.0,0.0,Dec-2015,67.71,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,149697.0,,,,,,,,,,,,30400.0,,,
3153099,3865773,4800.0,4800.0,4800.0, 36 months,13.11,161.99,B,B4,Cadence Dermatology Glen Ellyn,4 years,RENT,38000.0,Verified,Jan-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3153099,,debt_consolidation,Freedom,601xx,IL,18.12,0.0,Aug-1993,0.0,53.0,,12.0,0.0,6427.0,26.7,53.0,w,0.0,0.0,4953.72,4953.72,4800.0,153.72,0.0,0.0,0.0,Apr-2013,4629.74,,Jan-2016,0.0,53.0,1.0,INDIVIDUAL,,,,0.0,0.0,25929.0,,,,,,,,,,,,24100.0,,,
12647725,14649867,28000.0,28000.0,28000.0, 60 months,19.99,741.68,E,E1,Consumer Research Analyst,10+ years,RENT,87000.0,Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12647725,,home_improvement,Home improvement,206xx,MD,22.45,0.0,Mar-1996,1.0,59.0,69.0,16.0,1.0,10806.0,46.0,36.0,w,21147.29,21147.29,15575.28,15575.28,6852.71,8722.57,0.0,0.0,0.0,Jan-2016,741.68,Jan-2016,Jan-2016,0.0,59.0,1.0,INDIVIDUAL,,,,0.0,0.0,40256.0,,,,,,,,,,,,23500.0,,,
3727359,4719844,15000.0,15000.0,15000.0, 60 months,15.8,363.18,C,C3,CBA Environmental,2 years,MORTGAGE,57000.0,Verified,Mar-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3727359,  Borrower added on 03/13/13 > I would like the loan to pay off credit cards. So I have one monthly payment and a defined end point for payments. <br>Thanks<br>,debt_consolidation,Debt Consolidation,179xx,PA,19.47,0.0,Aug-1991,1.0,80.0,,12.0,0.0,17734.0,44.9,27.0,f,7957.34,7957.34,12337.56,12337.56,7042.66,5294.9,0.0,0.0,0.0,Jan-2016,363.18,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,82977.0,,,,,,,,,,,,39499.0,,,
10644751,10427469,19000.0,19000.0,19000.0, 60 months,12.85,430.86,B,B4,Correction Officer,10+ years,RENT,73000.0,Source Verified,Jan-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10644751,  Borrower added on 01/10/14 > Refinance credit cards. ..have a variable apr<br>,credit_card,Credit card refinancing,127xx,NY,16.28,0.0,Nov-1998,1.0,,,15.0,0.0,7466.0,11.8,25.0,w,13104.93,13104.93,9909.78,9909.78,5895.07,4014.71,0.0,0.0,0.0,Dec-2015,430.86,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,38184.0,,,,,,,,,,,,63200.0,,,
15349347,17421796,24500.0,24500.0,24475.0, 36 months,6.03,745.68,A,A1,Systems Analyst,1 year,MORTGAGE,75000.0,Source Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15349347,,credit_card,Credit card refinancing,301xx,GA,10.74,1.0,Jun-1991,0.0,2.0,,11.0,0.0,15146.0,23.6,31.0,f,11435.94,11424.27,14913.6,14898.38,13064.06,1849.54,0.0,0.0,0.0,Jan-2016,745.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,157830.0,,,,,,,,,,,,57600.0,,,
53795457,57336232,16925.0,16925.0,16925.0, 60 months,15.61,408.09,D,D1,Systems administrator,2 years,MORTGAGE,38472.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53795457,,debt_consolidation,Debt consolidation,970xx,OR,8.14,0.0,Jun-2007,0.0,,,8.0,0.0,11048.0,63.9,13.0,f,15760.15,15760.15,2330.04,2330.04,1164.85,1165.19,0.0,0.0,0.0,Jan-2016,304.27,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,139746.0,,,,,,,,,,,,17300.0,,,
44125712,47142440,4800.0,4800.0,4800.0, 36 months,10.99,157.13,B,B4,sales and service tech,10+ years,MORTGAGE,57700.0,Not Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44125712,,debt_consolidation,Debt consolidation,275xx,NC,5.74,2.0,Aug-1995,0.0,16.0,,5.0,0.0,3463.0,69.3,22.0,w,3743.35,3743.35,1411.24,1411.24,1056.65,354.59,0.0,0.0,0.0,Jan-2016,157.13,Feb-2016,Jan-2016,0.0,52.0,1.0,INDIVIDUAL,,,,0.0,8702.0,66218.0,,,,,,,,,,,,5000.0,,,
55555129,59156897,12000.0,12000.0,12000.0, 36 months,7.89,375.43,A,A5,Scientist,2 years,RENT,57000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55555129,,credit_card,Credit card refinancing,021xx,MA,28.65,0.0,Aug-2001,0.0,,,9.0,0.0,25865.0,87.1,39.0,w,10497.72,10497.72,1871.89,1871.89,1502.28,369.61,0.0,0.0,0.0,Dec-2015,375.43,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,208641.0,,,,,,,,,,,,29700.0,,,
4544775,5796940,35000.0,35000.0,35000.0, 60 months,21.98,966.27,E,E4,Northrop Grumman,10+ years,MORTGAGE,169000.0,Verified,Apr-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4544775,  Borrower added on 04/21/13 > Debt Consolidation<br>,debt_consolidation,Debt Consolidation,902xx,CA,13.69,2.0,Feb-1992,0.0,1.0,,11.0,0.0,31793.0,69.4,30.0,w,21025.88,21025.88,31021.23,31021.23,13974.12,17047.11,0.0,0.0,0.0,Jan-2016,966.27,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,941985.0,,,,,,,,,,,,45800.0,,,
41140134,44015909,25000.0,25000.0,25000.0, 60 months,17.86,632.94,D,D5,owner,5 years,MORTGAGE,90000.0,Not Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41140134,,debt_consolidation,Debt consolidation,925xx,CA,16.31,0.0,Apr-2004,1.0,35.0,,15.0,0.0,21582.0,76.5,31.0,f,21907.22,21907.22,6937.53,6937.53,3092.78,3844.75,0.0,0.0,0.0,Jan-2016,632.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,187374.0,,,,,,,,,,,,28200.0,,,
56964601,60677341,28000.0,28000.0,28000.0, 60 months,13.33,641.83,C,C3,Manager,< 1 year,MORTGAGE,75000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56964601,,car,Car financing,461xx,IN,22.11,2.0,May-2001,2.0,21.0,36.0,11.0,1.0,2932.0,11.6,28.0,f,26308.86,26308.86,3167.68,3167.68,1691.14,1476.54,0.0,0.0,0.0,Jan-2016,641.83,Feb-2016,Jan-2016,0.0,21.0,1.0,INDIVIDUAL,,,,0.0,0.0,59511.0,,,,,,,,,,,,25300.0,,,
55298460,58869180,13000.0,13000.0,13000.0, 36 months,11.53,428.88,B,B5,Team Coordinator / Personal Trainer ,2 years,RENT,65000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55298460,,credit_card,Credit card refinancing,111xx,NY,24.21,0.0,Aug-2004,1.0,41.0,,12.0,0.0,11202.0,68.7,42.0,w,10080.81,10080.81,3564.95,3564.95,2919.19,645.76,0.0,0.0,0.0,Jan-2016,428.88,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,87325.0,,,,,,,,,,,,16300.0,,,
9686411,11538224,8000.0,8000.0,8000.0, 36 months,13.53,271.6,B,B5,SECURITY CONSULTANT,1 year,MORTGAGE,54036.0,Source Verified,Dec-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9686411,"  Borrower added on 12/10/13 > I have some remaining debt, car balance and a couple of remaining credit card debt that iwant to pay and be out of that debt next yr.<br>",credit_card,Credit card refinancing,300xx,GA,28.43,0.0,Apr-1992,4.0,,99.0,20.0,1.0,6913.0,29.7,31.0,f,2795.54,2795.54,6789.08,6789.08,5204.46,1584.62,0.0,0.0,0.0,Jan-2016,271.6,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,221578.0,,,,,,,,,,,,23300.0,,,
41398889,44315635,35000.0,35000.0,35000.0, 60 months,19.52,917.97,E,E3,C.D.T.,10+ years,MORTGAGE,106000.0,Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41398889,,debt_consolidation,Debt consolidation,983xx,WA,25.65,0.0,Jul-2005,1.0,,,13.0,0.0,34058.0,74.5,29.0,f,31247.04,31247.04,9103.79,9103.79,3752.96,5350.83,0.0,0.0,0.0,Jan-2016,917.97,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,305211.0,,,,,,,,,,,,45700.0,,,
15520551,17612973,10000.0,10000.0,10000.0, 36 months,14.49,344.17,C,C4,7th Grade Language Arts Teacher,2 years,RENT,59400.0,Source Verified,Jun-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15520551,,debt_consolidation,Debt consolidation,799xx,TX,25.74,0.0,Jul-2000,0.0,55.0,,16.0,0.0,17513.0,56.1,28.0,w,5260.55,5260.55,6539.23,6539.23,4739.45,1799.78,0.0,0.0,0.0,Jan-2016,344.17,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,35281.0,,,,,,,,,,,,31200.0,,,
38752196,41535910,25000.0,25000.0,25000.0, 60 months,8.19,509.19,A,A5,Lieutenant,10+ years,MORTGAGE,120000.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38752196,,credit_card,Credit card refinancing,600xx,IL,14.41,0.0,Feb-1994,1.0,,,17.0,0.0,95610.0,43.2,42.0,w,21146.06,21146.06,5589.71,5589.71,3853.94,1735.77,0.0,0.0,0.0,Jan-2016,509.19,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,277799.0,,,,,,,,,,,,135700.0,,,
3240779,3983685,30000.0,30000.0,30000.0, 60 months,14.47,705.38,C,C2,Environmental Services Director,10+ years,MORTGAGE,80000.0,Source Verified,Dec-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3240779,,debt_consolidation,consolidate,561xx,MN,19.62,0.0,Apr-1988,0.0,,,11.0,0.0,37892.0,43.9,21.0,f,20501.87,20501.87,16928.14,16928.14,9498.13,7430.01,0.0,0.0,0.0,Dec-2015,705.38,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,48210.0,,,,,,,,,,,,86300.0,,,
28592978,31116120,5000.0,5000.0,5000.0, 36 months,13.35,169.32,C,C2,Project Officer,10+ years,MORTGAGE,84500.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28592978,,home_improvement,Home improvement,480xx,MI,30.39,0.0,Dec-2003,1.0,72.0,,23.0,0.0,15533.0,74.0,31.0,w,3155.14,3155.14,2539.8,2539.8,1844.86,694.94,0.0,0.0,0.0,Jan-2016,169.32,Feb-2016,Jan-2016,0.0,73.0,1.0,INDIVIDUAL,,,,0.0,0.0,113931.0,,,,,,,,,,,,21000.0,,,
63457337,67800125,14000.0,14000.0,14000.0, 36 months,5.32,421.61,A,A1,Shuttle driver,2 years,RENT,50000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63457337,,debt_consolidation,Debt consolidation,941xx,CA,11.99,0.0,Mar-2006,0.0,,,10.0,0.0,20648.0,38.2,13.0,w,13279.32,13279.32,839.08,839.08,720.68,118.4,0.0,0.0,0.0,Dec-2015,421.61,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,20648.0,,,,,,,,,,,,54100.0,,,
